Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS – SICREDI DAS CULTURAS RS/MG;90729369;;;;b3S;2;9;IJUI;RS;03/2021;5.199;13.294;193.763;888.233;-39.078;849.155;0;0;0;0;0;45.740;184.839;55.614;1.347.604;0;1.347.604
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC;87781530;;;;b3S;2;9;PASSO FUNDO;RS;03/2021;5.838;5.814;125.911;934.275;-29.205;905.069;0;0;0;0;0;32.039;237.640;32.529;1.344.839;0;1.344.839
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DE MATO GROSSO – SICREDI SUL MT;26549311;;;;b3S;2;9;RONDONOPOLIS;MT;03/2021;8.804;9.042;369.742;631.803;-30.948;600.854;0;0;0;0;0;45.587;266.825;41.429;1.342.284;0;1.342.284
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ – SICREDI BOTUCARAÍ RS/MG;87900601;;;;b3S;2;9;SOLEDADE;RS;03/2021;5.221;23.562;159.089;968.417;-45.207;923.211;0;0;0;0;0;28.828;138.009;51.628;1.329.547;0;1.329.547
COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI;42873828;;;;b3S;2;9;GUAXUPE;MG;03/2021;13.979;0;20.259;492.216;-24.404;467.812;0;0;0;0;0;8.766;756.706;60.030;1.327.552;0;1.327.552
COOPERATIVA DE CREDITO CENTRO-SERRANA DO ESPIRITO SANTO - SICOOB CENTRO-SERRANO;31804966;;;;b3S;2;9;SANTA MARIA DE JETIBA;ES;03/2021;16.076;51.925;0;805.195;-73.731;731.463;0;0;0;0;0;8.539;468.888;39.507;1.316.398;0;1.316.398
CREDIT SUISSE (BRASIL) S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;42584318;CREDIT SUISSE;30771;80219;n2;3;15;SAO PAULO;SP;03/2021;2.971;380.929;295.196;2.161;0;2.161;0;0;0;0;0;629.574;86;2.723;1.313.640;0;1.313.640
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;;;;b3S;2;9;GOIANIA;GO;03/2021;4.164;2.912;0;702.096;-20.054;682.042;0;0;0;0;0;9.523;582.136;30.043;1.310.820;0;1.310.820
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;;;82987;n1;3;19;BARUERI;SP;03/2021;16.508;0;0;0;0;0;2.053;1.278.227;10.486;-80.810;1.209.957;86.340;243;0;1.313.047;10.486;1.302.561
BCV - BANCO DE CRÉDITO E VAREJO S.A.;50585090;BMG;30290;80178;b1;2;8;SAO PAULO;SP;03/2021;218;990.625;25.283;11.745;-59;11.686;0;0;0;0;0;267.693;365;0;1.295.871;0;1.295.871
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17453575;;;81830;b1;3;8;SAO PAULO;SP;03/2021;96.219;283.798;413.499;327.018;-3.042;323.975;0;0;0;0;0;162.167;407;949;1.281.015;0;1.281.015
COOPERATIVA DE CRÉDITO UNICRED CENTRO-SUL LTDA – UNICRED CENTRO-SUL;75847;;;;b3S;2;9;CRICIUMA;SC;03/2021;14.957;0;0;653.844;-11.981;641.863;0;0;0;0;0;5.102;560.551;32.423;1.254.895;0;1.254.895
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS;33022690;;;;b3S;2;9;ARAPUTANGA;MT;03/2021;13.293;11.749;210.192;809.935;-36.395;773.540;0;0;0;0;0;49.352;119.484;46.873;1.224.483;0;1.224.483
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RAÍZES – SICREDI RAÍZES RS/SC/MG;88099247;;;;b3S;2;9;CAMPO NOVO;RS;03/2021;6.109;4.959;183.359;838.846;-39.294;799.552;0;0;0;0;0;32.694;154.465;37.020;1.218.158;0;1.218.158
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DO ESTADO DE SAO PAULO LTDA    UNICRED DO ESTADO DE SAO PAULO;71884498;;;;b3S;2;9;CAMPINAS;SP;03/2021;903;0;0;598.331;-22.781;575.550;0;0;0;0;0;2.216;604.745;34.431;1.217.844;0;1.217.844
EASYNVEST - TÍTULO CORRETORA DE VALORES SA;62169875;;;82877;n2;2;15;SAO PAULO;SP;03/2021;556;317.085;817.820;719;0;719;0;0;0;0;0;49.261;6.053;10.956;1.202.450;0;1.202.450
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;;;;b3S;2;9;TOLEDO;PR;03/2021;5.019;16.687;191.284;764.652;-30.657;733.995;0;0;0;0;0;42.909;171.642;33.956;1.195.491;0;1.195.491
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;;;;b3S;2;9;VARGINHA;MG;03/2021;16.482;0;1;693.885;-28.873;665.012;0;0;0;0;0;9.683;461.544;42.434;1.195.156;0;1.195.156
COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;23522214;;;84583;b1;3;8;SAO PAULO;SP;03/2021;1.519;104.026;312.720;370.379;-1.123;369.256;0;0;0;0;0;395.014;336;5.443;1.188.313;0;1.188.313
BANCO KEB HANA DO BRASIL S.A.;2318507;;;81232;b1;3;2;SAO PAULO;SP;03/2021;364;271.800;283.712;262.795;0;262.795;0;0;0;0;0;97.414;270.855;883;1.187.823;0;1.187.823
SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;62318407;SANTANDER;30379;80185;n2;3;16;SAO PAULO;SP;03/2021;99;594.036;0;0;0;0;0;0;0;0;0;53.772;705;532.222;1.180.835;0;1.180.835
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;;;;b3S;2;9;TURVO;SC;03/2021;15.977;29.775;881;434.260;-6.034;428.226;0;0;0;0;0;3.940;648.555;32.150;1.159.504;0;1.159.504
SAFRA CORRETORA DE VALORES E CÂMBIO LTDA.;60783503;SAFRA;10083;80109;n2;2;15;SAO PAULO;SP;03/2021;753;0;298.876;0;0;0;0;0;0;0;0;858.290;0;802;1.158.720;0;1.158.720
SICREDI EXPANSÃO – COOPERATIVA DE CRÉDITO;41180092;;;;b3S;2;9;MACEIO;AL;03/2021;4.982;20.787;0;676.522;-20.867;655.655;0;0;0;0;0;38.026;387.151;50.283;1.156.884;0;1.156.884
COOPECREDI GUARIBA - COOPERATIVA DE CREDITO;44469161;;;;b3S;2;9;GUARIBA;SP;03/2021;3.003;77.614;105.672;458.437;-8.341;450.096;0;0;0;0;0;12.868;436.160;51.204;1.136.617;0;1.136.617
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;;;;b3S;2;9;ANAPOLIS;GO;03/2021;9.223;0;0;750.201;-25.108;725.094;0;0;0;0;0;4.513;367.092;28.719;1.134.641;0;1.134.641
COOPERATIVA DE CRÉDITO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;;;;b3S;2;9;SAO GABRIEL DA PALHA;ES;03/2021;21.744;48.098;0;599.795;-78.943;520.853;0;0;0;0;0;12.633;493.423;37.568;1.134.319;0;1.134.319
COOPERATIVA DE CRÉDITO INTEGRAÇÃO ROTA DAS TERRAS – SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS/MG;87510475;;;;b3S;2;9;TAPERA;RS;03/2021;4.276;9.604;114.896;873.853;-35.396;838.457;0;0;0;0;0;21.130;94.417;39.101;1.121.881;0;1.121.881
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;;;81304;b4;1;5;VITORIA;ES;03/2021;1.006;225.768;221.459;738.727;-141.909;596.818;0;0;0;0;0;13.962;25.833;10.193;1.095.039;0;1.095.039
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;;;;b3S;2;9;JACINTO MACHADO;SC;03/2021;8.719;71.139;10.285;532.790;-17.962;514.829;0;0;0;0;0;3.321;414.621;48.454;1.071.368;0;1.071.368
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;;;;b3S;2;9;PINHALZINHO;SC;03/2021;6.920;79.724;89.219;576.757;-22.402;554.355;0;0;0;0;0;7.382;290.425;43.030;1.071.055;0;1.071.055
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;;;;b3S;2;9;AGUDO;RS;03/2021;3.230;144.826;249.493;550.767;-35.248;515.519;0;0;0;0;0;16.830;101.392;34.747;1.066.036;0;1.066.036
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;;;;b3S;2;9;CRICIUMA;SC;03/2021;13.310;4.668;104.295;660.295;-21.904;638.391;0;0;0;0;0;36.167;243.331;18.905;1.059.068;0;1.059.068
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;;;;b3S;2;9;MARACAJU;MS;03/2021;8.137;2.343;181.397;684.858;-23.149;661.709;0;0;0;0;0;22.553;149.761;28.404;1.054.305;0;1.054.305
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;;;;b3S;2;9;JOAO MONLEVADE;MG;03/2021;4.324;0;52;602.260;-16.706;585.553;0;0;0;0;0;9.254;422.050;28.678;1.049.912;0;1.049.912
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;;;81074;n1;1;30;FLORIANOPOLIS;SC;03/2021;111;0;248.000;826.469;-61.973;764.495;0;0;0;0;0;11.767;19.790;3.383;1.047.546;0;1.047.546
COOPERATIVA DE CRÉDITO CENTRO LESTE - SICREDI CENTRO LESTE RS;88471024;;;;b3S;2;9;CACHOEIRA DO SUL;RS;03/2021;3.910;8.253;202.251;656.897;-30.398;626.500;0;0;0;0;0;27.117;144.731;33.797;1.046.559;0;1.046.559
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;;;;b3S;2;9;SANTA CRUZ DO SUL;RS;03/2021;3.465;26.702;135.414;717.912;-26.382;691.530;0;0;0;0;0;23.259;123.652;35.534;1.039.557;0;1.039.557
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;;;;b3S;2;9;CUNHA PORA;SC;03/2021;3.223;55.056;1.892;587.511;-10.732;576.779;0;0;0;0;0;4.245;357.852;40.255;1.039.301;0;1.039.301
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;;;;b3S;2;9;CAFELANDIA;PR;03/2021;4.318;5.144;284.310;518.073;-26.083;491.990;0;0;0;0;0;31.893;165.936;54.075;1.037.666;0;1.037.666
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;;;;b3S;2;9;CANOINHAS;SC;03/2021;9.871;12.821;0;751.113;-35.312;715.802;0;0;0;0;0;3.231;261.845;32.442;1.036.012;0;1.036.012
BANCO GUANABARA S.A.;31880826;;;81672;b1;2;8;RIO DE JANEIRO;RJ;03/2021;1.874;311.302;106.252;594.935;-26.663;568.271;0;0;0;0;0;817;40.328;2.830;1.031.674;0;1.031.674
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;;;;b3S;2;9;PRUDENTOPOLIS;PR;03/2021;6.806;11.588;204.969;625.665;-34.350;591.315;0;0;0;0;0;34.559;137.811;42.338;1.029.386;0;1.029.386
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;;;81067;n1;1;30;SALVADOR;BA;03/2021;406;190.569;109.191;645.604;-26.516;619.088;0;0;0;0;0;26.045;40.356;41.263;1.026.918;0;1.026.918
BANCO RIBEIRAO PRETO S.A.;517645;;;84349;b1;2;8;RIBEIRAO PRETO;SP;03/2021;768;119.997;299.370;478.020;-8.668;469.352;0;0;0;0;0;109.089;16.557;8.074;1.023.208;0;1.023.208
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;;;;b3S;2;9;CATAGUASES;MG;03/2021;8.757;0;0;701.821;-12.612;689.210;0;0;0;0;0;6.199;296.254;22.613;1.023.033;0;1.023.033
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;;;;b3S;2;9;CAXIAS DO SUL;RS;03/2021;3.609;28.004;133;727.033;-25.705;701.328;0;0;0;0;0;6.345;242.304;28.201;1.009.924;0;1.009.924
COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;1039011;;;;b3S;2;9;CHAPECO;SC;03/2021;9.222;0;0;579.801;-15.678;564.123;0;0;0;0;0;5.119;396.017;28.281;1.002.762;0;1.002.762
COOPERATIVA DE CREDITO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;;;;b3S;2;9;DOIS VIZINHOS;PR;03/2021;8.850;0;0;812.069;-17.189;794.880;0;0;0;0;0;5.716;160.246;28.147;997.839;0;997.839
BANCO WOORI BANK DO BRASIL S.A.;15357060;;;81823;b1;3;8;SAO PAULO;SP;03/2021;5.971;400.697;437.688;125.738;-430;125.308;0;0;0;0;0;15.624;1.799;1.773;988.861;0;988.861
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7599206;;;;b3S;2;9;GOIANIA;GO;03/2021;19.377;12.258;0;548.378;-60.478;487.901;0;0;0;0;0;12.088;401.913;38.744;972.281;0;972.281
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;;;;b3S;2;9;SANTO ANTONIO DA PLATINA;PR;03/2021;20.319;6.804;225.221;490.544;-18.969;471.575;0;0;0;0;0;49.813;163.150;32.366;969.249;0;969.249
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;;;;b3S;2;9;CASCAVEL;PR;03/2021;8.927;91.684;10;688.673;-24.054;664.619;0;0;0;0;0;18.766;158.256;25.032;967.295;0;967.295
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;;;;b3S;2;9;VIDEIRA;SC;03/2021;8.473;92.691;330.530;497.794;-30.636;467.158;0;0;0;0;0;2.704;35.191;30.419;967.167;0;967.167
BANCO RANDON S.A.;11476673;;;80800;b2;2;8;CAXIAS DO SUL;RS;03/2021;1.578;18.619;60.276;853.213;-11.792;841.421;0;0;0;0;0;20.206;16.858;486;959.445;0;959.445
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;;;;b3S;2;9;TOLEDO;PR;03/2021;11.128;89.047;0;654.694;-20.113;634.580;0;0;0;0;0;5.032;200.168;19.484;959.439;0;959.439
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;;;;b3S;2;9;CURITIBA;PR;03/2021;8.000;116.587;0;639.571;-32.613;606.958;0;0;0;0;0;10.516;192.971;18.511;953.542;0;953.542
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;;;;b3S;2;9;CACHOEIRO DE ITAPEMIRIM;ES;03/2021;18.632;9.103;114;541.467;-42.360;499.107;0;0;0;0;0;10.007;391.187;24.085;952.234;0;952.234
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;;;;b3S;2;9;ROLANTE;RS;03/2021;7.678;15.867;110.344;607.437;-18.893;588.544;0;0;0;0;0;35.906;168.860;23.382;950.581;0;950.581
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;;;;b3S;2;9;MANHUACU;MG;03/2021;9.290;0;0;530.582;-30.495;500.087;0;0;0;0;0;3.329;377.032;45.646;935.385;0;935.385
BANCO SOROCRED S.A. - BANCO MÚLTIPLO;4814563;;;83539;b1;2;8;SOROCABA;SP;03/2021;350;71.181;110.978;258.516;-59.097;199.420;0;0;0;0;0;517.571;27.745;1.044;928.289;0;928.289
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;;;;b3S;2;9;FORTALEZA;CE;03/2021;3.411;8.197;0;338.547;-15.042;323.504;0;0;0;0;0;25.861;536.925;28.793;926.692;0;926.692
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;;;;b3S;2;9;FRANCISCO BELTRAO;PR;03/2021;9.924;54.260;0;726.739;-15.550;711.189;0;0;0;0;0;5.261;119.825;24.355;924.814;0;924.814
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;;;;b3S;2;9;NOVA LONDRINA;PR;03/2021;12.601;16.357;165.016;518.811;-21.153;497.658;0;0;0;0;0;46.727;151.629;29.095;919.082;0;919.082
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;;;;b3S;2;9;CUIABA;MT;03/2021;3.014;0;0;548.019;-29.508;518.511;0;0;0;0;0;3.927;361.517;20.919;907.888;0;907.888
BANCO OURINVEST S.A.;78632767;;;81012;b1;2;8;SAO PAULO;SP;03/2021;168.075;252.165;190.252;12.976;-1.097;11.879;0;0;0;0;0;280.658;1.641;2.444;907.114;0;907.114
BRAM - BRADESCO ASSET MANAGEMENT S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;62375134;BRADESCO;10045;80075;n2;2;16;OSASCO;SP;03/2021;2.314;0;832.179;0;0;0;0;0;0;0;0;55.593;773;11.999;902.859;0;902.859
BNY MELLON BANCO S.A.;42272526;BNY MELLON;51808;80910;b1;3;2;RIO DE JANEIRO;RJ;03/2021;303;727.387;143.443;0;0;0;0;0;0;0;0;19.291;6.942;4.682;902.048;0;902.048
BANCO PACCAR S.A.;28517628;;;84899;b2;3;8;PONTA GROSSA;PR;03/2021;60;2.520;173;691.240;-18.005;673.235;0;0;0;0;0;213.483;106;3.827;893.404;0;893.404
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;;;;b3S;2;9;CONCORDIA;SC;03/2021;6.187;0;51.789;683.985;-14.491;669.494;0;0;0;0;0;1.647;139.539;23.204;891.860;0;891.860
BANCO SEMEAR S.A.;795423;;;81380;b1;2;8;BELO HORIZONTE;MG;03/2021;1.745;63.207;121.233;498.792;-38.771;460.021;0;0;0;0;0;182.590;59.052;3.749;891.596;0;891.596
COOPERATIVA DE CRÉDITO COCRE;54401286;;;;b3S;2;9;PIRACICABA;SP;03/2021;9.689;27.373;75.902;360.685;-23.460;337.225;0;0;0;0;0;2.532;414.331;21.137;888.188;0;888.188
BMG LEASING S.A. ARRENDAMENTO MERCANTIL;34265561;BMG;30290;80178;n1;2;19;SAO PAULO;SP;03/2021;55;853.333;0;0;0;0;0;0;5;0;5;33.634;90;0;887.118;5;887.112
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;;;;b3S;2;9;PATOS DE MINAS;MG;03/2021;7.362;0;0;654.607;-16.114;638.493;0;0;0;0;0;4.701;190.601;36.663;877.820;0;877.820
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;;;;b3S;2;9;MAFRA;SC;03/2021;5.074;59.166;153.550;562.396;-24.509;537.887;0;0;0;0;0;4.935;72.449;32.238;865.301;0;865.301
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;;;;b3S;2;9;CAMBARA;PR;03/2021;6.507;22.651;124.025;543.012;-17.959;525.053;0;0;0;0;0;39.885;112.799;27.814;858.735;0;858.735
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;;;;b3S;2;9;ITUIUTABA;MG;03/2021;4.646;3.761;0;604.173;-21.768;582.406;0;0;0;0;0;8.388;232.364;12.817;844.383;0;844.383
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;;;;b3S;2;9;LAPA;PR;03/2021;3.063;4.077;325.136;341.085;-19.168;321.917;0;0;0;0;0;23.306;143.954;20.301;841.753;0;841.753
BR PARTNERS BANCO DE INVESTIMENTO S.A.;13220493;;;80934;b2;2;13;SAO PAULO;SP;03/2021;18.446;4.400;651.055;21.464;-120;21.344;0;0;0;0;0;136.805;1.622;2.960;836.631;0;836.631
MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;12392983;;;82932;n2;3;15;SAO PAULO;SP;03/2021;775;518.501;263.188;0;0;0;0;0;0;0;0;44.673;531;5.768;833.436;0;833.436
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA – SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;;;;b3S;2;9;SANTIAGO;RS;03/2021;3.212;13.907;162.274;552.934;-19.652;533.282;0;0;0;0;0;20.028;68.761;31.446;832.910;0;832.910
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;;;;b3S;2;9;BLUMENAU;SC;03/2021;7.028;0;0;473.289;-15.049;458.241;0;0;0;0;0;3.551;339.219;21.354;829.392;0;829.392
ICAP DO BRASIL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;9105360;TULLETT PREBON BRASIL;52027;82619;n2;3;15;SAO PAULO;SP;03/2021;92;120.619;666.641;6.169;-24;6.145;0;0;0;0;0;12.251;408;15.733;821.888;0;821.888
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;;;;b3S;2;9;GOIANIA;GO;03/2021;4.627;5.084;136.214;431.567;-23.610;407.957;0;0;0;0;0;25.834;212.489;23.494;815.699;0;815.699
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;;;;b3S;2;9;ARAPOTI;PR;03/2021;7.604;7.454;162.335;448.417;-13.690;434.727;0;0;0;0;0;20.833;158.081;24.246;815.281;0;815.281
MONEY PLUS SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;11581339;MONEY PLUS;52137;83292;n1;2;10;SAO PAULO;SP;03/2021;7.087;236.999;20.596;536.887;-7.489;529.398;0;0;0;0;0;15.892;0;1.673;811.646;0;811.646
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;;;;b3C;2;9;BRASILIA;DF;03/2021;383;390.381;33.412;179.854;-1.554;178.300;0;0;0;0;0;2.123;113;205.721;810.432;0;810.432
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;;;83591;n1;2;14;SAO PAULO;SP;03/2021;329;17.900;37.150;689.776;-81.950;607.826;0;0;0;0;0;66.741;66.577;3.922;800.444;0;800.444
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;;;;b3S;2;9;IBIRAMA;SC;03/2021;5.731;0;0;510.359;-29.793;480.566;0;0;0;0;0;4.229;279.280;29.818;799.624;0;799.624
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;;;;b3S;2;9;PRIMAVERA DO LESTE;MT;03/2021;467;10.153;412.648;323.057;-27.362;295.695;0;0;0;0;0;2.297;17.195;57.468;795.923;0;795.923
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;;;;b3S;2;9;ESPUMOSO;RS;03/2021;2.305;13.073;87.534;605.852;-39.703;566.150;0;0;0;0;0;17.055;78.734;30.802;795.653;0;795.653
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;;;;b3S;2;9;PATOS DE MINAS;MG;03/2021;2.858;0;0;568.797;-25.233;543.565;0;0;0;0;0;6.727;217.892;18.306;789.348;0;789.348
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;;;;b3S;2;9;NATAL;RN;03/2021;6.770;39.677;0;317.866;-11.387;306.479;0;0;0;0;0;30.912;374.136;24.960;782.934;0;782.934
COOPERATIVA DE CRÉDITO COOPERAÇÃO RS/SC – SICREDI COOPERAÇÃO RS/SC;87779625;;;;b3S;2;9;NAO-ME-TOQUE;RS;03/2021;3.532;7.199;135.926;500.509;-12.219;488.291;0;0;0;0;0;21.130;101.547;22.552;780.177;0;780.177
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;;;;b3S;2;9;JI-PARANA;RO;03/2021;6.303;3.965;0;523.960;-17.756;506.204;0;0;0;0;0;3.069;238.440;21.343;779.323;0;779.323
