Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;;;;b3S;2;9;ITAJUBA;MG;03/2020;1.726;0;0;43.609;-1.724;41.886;0;0;0;0;0;352;32.592;3.121;79.675;0;79.675
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;;;;b3S;2;9;GUARANI DAS MISSOES;RS;03/2020;524;0;2.086;59.765;-2.987;56.778;0;0;0;0;0;1.915;12.832;4.265;78.400;0;78.400
COOPERATIVA DE CRÉDITO COGEM;44401800;;;;b3S;2;9;SAO BERNARDO DO CAMPO;SP;03/2020;746;0;11.225;63.347;-1.449;61.898;0;0;0;0;0;3.513;101;850;78.333;0;78.333
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;;;;b3S;2;9;VITORIA;ES;03/2020;1.128;0;0;45.939;-2.638;43.301;0;0;0;0;0;272;30.172;2.762;77.635;0;77.635
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;;;82743;n2;2;15;BELO HORIZONTE;MG;03/2020;37;4.639;59.604;19;0;19;0;0;0;0;0;12.751;0;298;77.346;0;77.346
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;;;;b3S;2;9;GETULIO VARGAS;RS;03/2020;1.424;0;9;51.625;-2.489;49.136;0;0;0;0;0;1.787;20.998;3.359;76.713;0;76.713
LECCA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;7652226;LECCA;51523;80680;n1;2;14;RIO DE JANEIRO;RJ;03/2020;85;1.200;877;52.229;-1.850;50.379;0;0;0;0;0;20.622;2.072;890;76.126;0;76.126
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;;;;b3S;2;9;CACADOR;SC;03/2020;2.117;494;22.310;46.286;-4.246;42.040;0;0;0;0;0;479;5.899;2.205;75.546;0;75.546
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;;;;b3S;2;9;SAO JOAQUIM;SC;03/2020;661;0;2.890;58.113;-2.537;55.575;0;0;0;0;0;1.314;11.079;3.524;75.044;0;75.044
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;;;;b3S;2;9;CURITIBA;PR;03/2020;463;896;0;23.877;-2.355;21.522;0;0;0;0;0;3.242;46.381;2.309;74.814;0;74.814
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALFREDO WAGNER - CRESOL ALFREDO WAGNER;5494591;;;;b3S;2;9;ALFREDO WAGNER;SC;03/2020;751;0;9;52.677;-2.272;50.405;0;0;0;0;0;1.282;17.935;3.257;73.637;0;73.637
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;;;;b3S;2;9;PIRAPORA;MG;03/2020;1.867;1.246;0;46.493;-2.227;44.266;0;0;0;0;0;527;22.545;3.095;73.545;0;73.545
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA BRIGADA MILITAR E DO CORPO DE BOMBEIROS MILITAR DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;;;;b3S;2;9;PORTO ALEGRE;RS;03/2020;199;10.531;9.309;36.961;-1.858;35.103;0;0;0;0;0;4.909;11.016;2.263;73.330;0;73.330
COOPERATIVA DE CRÉDITO DE MAIRI LTDA. – SICOOB COOPEMAR;4174720;;;;b3S;2;9;MAIRI;BA;03/2020;2.562;0;1.031;24.276;-1.079;23.197;0;0;0;0;0;473;41.602;4.301;73.166;0;73.166
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;;;;b3S;2;9;SAO MIGUEL D'OESTE;SC;03/2020;8.215;8.776;615;45.041;-2.109;42.932;0;0;0;0;0;3.839;6.399;2.250;73.026;0;73.026
OMNI S.A. ARRENDAMENTO MERCANTIL;18846364;OMNI;50940;80460;n1;2;19;SAO PAULO;SP;03/2020;1.413;0;6;0;0;0;256;67.890;35.674;-2.641;101.179;5.690;0;0;108.288;35.674;72.614
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3848103;;;81043;n1;1;30;NATAL;RN;03/2020;138;0;51.154;16.412;-1.142;15.270;0;0;0;0;0;1.043;3.303;1.140;72.048;0;72.048
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ESPÍRITO SANTO - CRESOL ESPÍRITO SANTO;7475376;;;;b3S;2;9;COLATINA;ES;03/2020;1.362;0;244;65.066;-3.471;61.595;0;0;0;0;0;749;5.391;2.578;71.919;0;71.919
COOPERATIVA DE CRÉDITO NORTE SUL DA BAHIA LTDA - SICOOB NORTE SUL;2876918;;;;b3S;2;9;GANDU;BA;03/2020;1.323;0;3.156;45.598;-2.665;42.933;0;0;0;0;0;760;18.900;4.649;71.720;0;71.720
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL – SICOOB CENTRO SUL MS;10319386;;;;b3S;2;9;DOURADOS;MS;03/2020;837;0;0;51.246;-4.918;46.328;0;0;0;0;0;802;19.343;4.264;71.574;0;71.574
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;;;;b3S;2;9;CHAPECO;SC;03/2020;593;0;28;47.949;-2.766;45.183;0;0;0;0;0;772;21.355;3.440;71.369;0;71.369
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;;;;b3S;2;9;PIRACANJUBA;GO;03/2020;1.096;0;0;52.624;-2.567;50.057;0;0;0;0;0;299;15.315;4.566;71.333;0;71.333
ELITE CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA;28048783;;;82530;n2;2;15;RIO DE JANEIRO;RJ;03/2020;210;30.600;24.105;0;0;0;0;0;0;0;0;15.466;0;666;71.047;0;71.047
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;;;83508;n1;2;14;ARAUCARIA;PR;03/2020;271;30.042;0;43.579;-10.932;32.648;0;0;0;0;0;148;7.894;0;71.001;0;71.001
BANCO FINAXIS S.A.;11758741;FINAXIS;51688;80790;b1;2;2;CURITIBA;PR;03/2020;69;31.291;18.333;0;0;0;0;0;0;0;0;6.418;1.522;13.121;70.754;0;70.754
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;;;;b3S;2;9;VITOR MEIRELES;SC;03/2020;765;0;0;50.374;-17.146;33.229;0;0;0;0;0;1.666;31.271;3.645;70.576;0;70.576
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;;;;b3S;2;9;TANGARA;SC;03/2020;493;0;1.004;47.665;-3.307;44.358;0;0;0;0;0;1.551;20.552;2.117;70.076;0;70.076
AGIBANK FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;13660104;AGIBANK;51956;83694;n1;2;14;PORTO ALEGRE;RS;03/2020;303;6.698;55.937;0;0;0;0;0;0;0;0;6.772;5;0;69.714;0;69.714
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;;;;b3S;2;9;VICOSA;MG;03/2020;1.224;0;0;40.103;-2.526;37.578;0;0;0;0;0;255;27.225;3.084;69.364;0;69.364
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;;;;b3S;2;9;BOM SUCESSO;MG;03/2020;3.543;0;0;26.739;-862;25.877;0;0;0;0;0;1.318;35.181;3.173;69.092;0;69.092
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;;;;b3S;2;9;SAO PAULO;SP;03/2020;224;0;21.923;39.497;-628;38.869;0;0;0;0;0;2.988;444;4.542;68.989;0;68.989
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;;;;b3S;2;9;CRUZ ALTA;RS;03/2020;639;0;10.592;42.484;-2.569;39.915;0;0;0;0;0;1.580;13.513;2.251;68.491;0;68.491
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;;;;b3S;2;9;FLORIANOPOLIS;SC;03/2020;1.620;0;8.663;50.028;-1.370;48.657;0;0;0;0;0;1.012;6.204;1.890;68.047;0;68.047
AGILLITAS SOLUÇÕES DE PAGAMENTOS LTDA.;13776742;;;80659;n4;2;41;SAO PAULO;SP;03/2020;3.351;0;52.804;0;0;0;0;0;0;0;0;3.704;283;6.287;66.429;0;66.429
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;;;;b3S;2;9;CARATINGA;MG;03/2020;636;0;0;30.930;-1.820;29.111;0;0;0;0;0;682;34.273;1.404;66.105;0;66.105
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;;;;b3S;2;9;BELO HORIZONTE;MG;03/2020;551;0;11;25.968;-2.205;23.763;0;0;0;0;0;1.236;36.797;3.690;66.047;0;66.047
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;;;;b3S;2;9;UBERABA;MG;03/2020;738;0;0;28.142;-941;27.201;0;0;0;0;0;741;35.416;1.742;65.837;0;65.837
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;;;;b3S;2;9;PORTO ALEGRE;RS;03/2020;5;0;23.323;41.441;-846;40.595;0;0;0;0;0;737;152;754;65.566;0;65.566
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3128973;;;;b3S;2;9;TERESINA;PI;03/2020;661;576;0;25.565;-1.223;24.342;0;0;0;0;0;2.780;33.292;3.726;65.378;0;65.378
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;;;;b3S;2;9;ROLIM DE MOURA;RO;03/2020;647;0;0;44.998;-2.198;42.800;0;0;0;0;0;1.176;15.447;5.140;65.209;0;65.209
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;;;;b3S;2;9;BELO HORIZONTE;MG;03/2020;18;0;0;35.138;-725;34.414;0;0;0;0;0;1.909;23.841;4.547;64.729;0;64.729
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;;;;b3S;2;9;CONCORDIA;SC;03/2020;675;0;0;42.538;-2.498;40.040;0;0;0;0;0;382;21.462;1.813;64.372;0;64.372
PINE INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;92236777;PINE;50304;80374;n2;2;16;SAO PAULO;SP;03/2020;20;0;61.564;0;0;0;0;0;0;0;0;2.439;176;0;64.199;0;64.199
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;;;;b3S;2;9;CAXIAS DO SUL;RS;03/2020;113;0;13.399;39.467;-1.330;38.137;0;0;0;0;0;4.078;3.254;5.154;64.135;0;64.135
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;;;;b3S;2;9;SAO VALENTIM;RS;03/2020;479;0;0;43.262;-977;42.285;0;0;0;0;0;603;18.576;2.058;64.000;0;64.000
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;;;;b3S;2;9;CAPITOLIO;MG;03/2020;731;0;0;40.736;-1.181;39.554;0;0;0;0;0;99;20.837;2.685;63.906;0;63.906
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;;;;b3S;2;9;VOTUPORANGA;SP;03/2020;681;0;27.743;26.112;-1.839;24.273;0;0;0;0;0;139;6.325;4.672;63.832;0;63.832
FAIR CORRETORA DE CAMBIO S.A.;32648370;;;81919;n2;2;21;SAO PAULO;SP;03/2020;10.337;0;9.143;0;0;0;0;0;0;0;0;43.624;41;503;63.648;0;63.648
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6975532;;;;b3S;2;9;PORTO ALEGRE;RS;03/2020;31;0;302;589;-9;579;0;0;0;0;0;2.103;60.313;230;63.558;0;63.558
UBS BRASIL BANCO DE INVESTIMENTO S.A.;18520834;UBS;51877;80989;b2;3;13;SAO PAULO;SP;03/2020;834;0;60.151;0;0;0;0;0;0;0;0;2.412;139;0;63.537;0;63.537
COOPERATIVA DE CRÉDITO SICOOB TRANSAMAZÔNICA;24431221;;;;b3S;2;9;PACAJA;PA;03/2020;1.971;0;0;53.254;-5.533;47.721;0;0;0;0;0;2.682;8.068;3.091;63.533;0;63.533
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;;;;b3S;2;9;PINHALZINHO;SC;03/2020;475;0;20;45.590;-1.340;44.250;0;0;0;0;0;630;16.312;1.641;63.327;0;63.327
INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62090873;INTL FCSTONE;52041;84088;n2;3;16;SAO PAULO;SP;03/2020;199;8.888;31.524;0;0;0;0;0;0;0;0;7.842;28;14.806;63.287;0;63.287
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;;;;b3S;2;9;SAO PAULO;SP;03/2020;77;0;26.184;37.309;-817;36.492;0;0;0;0;0;109;0;103;62.965;0;62.965
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;;;;b3S;2;9;BELEM;PA;03/2020;1.151;0;0;47.117;-5.523;41.594;0;0;0;0;0;1.515;9.992;8.205;62.456;0;62.456
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;;;;b3S;2;9;JATAI;GO;03/2020;1.365;0;0;20.969;-367;20.602;0;0;0;0;0;159;38.609;1.564;62.298;0;62.298
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE IGUATAMA LTDA. - SICOOB CREDITAMA;26359745;;;;b3S;2;9;IGUATAMA;MG;03/2020;457;0;0;31.451;-2.103;29.348;0;0;0;0;0;835;26.990;4.499;62.129;0;62.129
B&T CORRETORA DE CAMBIO LTDA.;73622748;;;81995;n2;2;21;RIO DE JANEIRO;RJ;03/2020;24.677;10.378;2.421;0;0;0;0;0;0;0;0;22.269;209;1.236;61.189;0;61.189
BOLETOBANCÁRIO.COM TECNOLOGIA DE PAGAMENTOS LTDA.;21018182;;;85094;n4;2;41;CURITIBA;PR;03/2020;8.820;40;36.836;0;0;0;0;0;0;0;0;3.819;9.846;1.245;60.606;0;60.606
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;;;;b3S;2;9;SAO PAULO;SP;03/2020;688;0;16.085;40.779;-801;39.977;0;0;0;0;0;3.528;76;192;60.546;0;60.546
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;;;;b3S;2;9;ACAILANDIA;MA;03/2020;4.388;0;2.297;25.135;-1.848;23.287;0;0;0;0;0;371;26.303;3.853;60.499;0;60.499
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;;;;b3S;2;9;MARTINHO CAMPOS;MG;03/2020;697;0;0;29.100;-1.055;28.045;0;0;0;0;0;904;26.905;3.738;60.290;0;60.290
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;;;;b3S;2;9;SARANDI;RS;03/2020;589;0;646;46.250;-1.979;44.270;0;0;0;0;0;1.684;9.987;2.999;60.176;0;60.176
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;;;;b3S;2;9;MONTES CLAROS;MG;03/2020;1.110;0;0;28.684;-2.714;25.970;0;0;0;0;0;566;28.970;3.225;59.841;0;59.841
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;;;;b3S;2;9;FORTALEZA;CE;03/2020;3.141;0;2.659;45.212;-944;44.268;0;0;0;0;0;155;7.403;2.097;59.722;0;59.722
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;;;;b3S;2;9;ARAXA;MG;03/2020;445;0;0;33.129;-1.520;31.608;0;0;0;0;0;716;21.828;4.921;59.519;0;59.519
OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIARIOS S.A.;36113876;;;84040;n2;2;16;RIO DE JANEIRO;RJ;03/2020;356;37.331;17.448;0;0;0;0;0;0;0;0;3.202;303;860;59.499;0;59.499
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;;;;b3S;2;9;SERRINHA;BA;03/2020;1.460;0;2.414;28.571;-3.815;24.756;0;0;0;0;0;1.670;27.384;1.783;59.468;0;59.468
AGÊNCIA DE FOMENTO DO ESTADO DE PERNAMBUCO S.A.;13178690;;;81177;n1;1;30;RECIFE;PE;03/2020;41;0;24.333;35.854;-1.289;34.564;0;0;0;0;0;119;2;337;59.396;0;59.396
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;;;;b3S;2;9;ILHEUS;BA;03/2020;615;0;1.337;39.384;-2.187;37.197;0;0;0;0;0;538;8.452;10.619;58.757;0;58.757
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;;;;b3S;2;9;BRASILIA;DF;03/2020;176;0;0;34.507;-1.168;33.338;0;0;0;0;0;240;14.199;10.407;58.360;0;58.360
AGÊNCIA DE FOMENTO DE ALAGOAS S.A.;10769660;;;81081;n1;1;30;MACEIO;AL;03/2020;57;0;43.771;11.931;-2.757;9.174;0;0;0;0;0;1.480;4;3.286;57.772;0;57.772
BANCO DE LA NACION ARGENTINA;33042151;;;81270;b1;3;28;SAO PAULO;SP;03/2020;305;897;9.785;11.729;-44;11.685;0;0;0;0;0;18.280;896;15.196;57.043;0;57.043
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;;;;b3S;2;9;RIO FORTUNA;SC;03/2020;964;0;84;27.990;-778;27.211;0;0;0;0;0;459;26.782;1.474;56.974;0;56.974
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;;;;b3S;2;9;BELO HORIZONTE;MG;03/2020;689;0;0;39.312;-1.174;38.138;0;0;0;0;0;2.019;8.963;7.073;56.882;0;56.882
COMPANHIA HIPOTECÁRIA PIRATINI - CHP;18282093;COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO;51860;80972;n1;2;29;PORTO ALEGRE;RS;03/2020;16.828;0;0;25.908;-201;25.707;0;0;0;0;0;13.971;83;90;56.679;0;56.679
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;;;;b3S;2;9;CAMPO GRANDE;MS;03/2020;599;0;0;43.355;-1.472;41.883;0;0;0;0;0;608;11.302;2.088;56.480;0;56.480
BEC DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;7299480;BRADESCO;10045;80075;n2;2;16;OSASCO;SP;03/2020;63;0;56.202;0;0;0;0;0;0;0;0;8;32;1;56.306;0;56.306
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;;;;b3S;2;9;CERES;GO;03/2020;941;0;0;31.295;-417;30.878;0;0;0;0;0;60;20.151;4.075;56.105;0;56.105
BRB - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;33850686;BRB;31976;80288;n2;1;16;BRASILIA;DF;03/2020;685;10.180;23.094;0;0;0;0;0;0;0;0;21.474;0;6;55.438;0;55.438
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;;;;b3S;2;9;POUSO REDONDO;SC;03/2020;282;0;359;42.296;-1.546;40.750;0;0;0;0;0;1.467;11.203;1.360;55.421;0;55.421
RPW SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;6249129;;;83209;n1;2;10;SAO PAULO;SP;03/2020;23;0;10.540;36.528;-235;36.293;0;0;0;0;0;6.635;0;1.665;55.157;0;55.157
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;;;;b3S;2;9;RIO RUFINO;SC;03/2020;660;1.344;15.986;34.829;-2.041;32.787;0;0;0;0;0;165;1.553;2.600;55.096;0;55.096
CA INDOSUEZ WEALTH (BRAZIL) S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;1638542;CREDIT AGRICOLE;51066;80491;n2;3;16;SAO PAULO;SP;03/2020;110;0;16.382;0;0;0;0;0;0;0;0;35.635;566;2.020;54.713;0;54.713
BECKER FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;20443996;;;84507;n1;2;14;CERRO LARGO;RS;03/2020;449;0;6.989;50.123;-4.598;45.525;0;0;0;0;0;1.685;0;62;54.710;0;54.710
SICOOB CRED COPERCANA COOPERATIVA DE CRÉDITO;64739121;;;;b3S;2;9;SERTAOZINHO;SP;03/2020;80;0;36.697;15.493;-1.302;14.192;0;0;0;0;0;1.434;398;1.657;54.457;0;54.457
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;;;;b3S;2;9;VITORIA DA CONQUISTA;BA;03/2020;174;0;0;14.535;-676;13.859;0;0;0;0;0;367;35.843;4.189;54.432;0;54.432
QI SOCIEDADE DE CRÉDITO DIRETO S.A.;32402502;QI;52151;84882;n1;2;43;SAO PAULO;SP;03/2020;29;44.175;9.895;86;0;86;0;0;0;0;0;58;22;125;54.390;0;54.390
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;;;;b3S;2;9;SAO PAULO;SP;03/2020;44;0;43.083;10.802;-1.014;9.788;0;0;0;0;0;888;0;182;53.986;0;53.986
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;;;;b3S;2;9;SAO JOAO DA BOA VISTA;SP;03/2020;1.558;0;7.918;43.717;-728;42.989;0;0;0;0;0;775;37;675;53.952;0;53.952
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;;;;b3S;2;9;QUILOMBO;SC;03/2020;816;0;234;31.617;-1.037;30.580;0;0;0;0;0;1.064;19.560;1.676;53.930;0;53.930
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;;;;b3S;2;9;BRASILIA;DF;03/2020;271;0;0;40.648;-1.503;39.145;0;0;0;0;0;164;5.918;8.221;53.719;0;53.719
BMW LEASING DO BRASIL S.A. - ARRENDAMENTO MERCANTIL;60872983;BMW;51420;80635;n1;3;19;SAO PAULO;SP;03/2020;2;50.741;0;0;0;0;8;1.323;946;-174;2.103;1.308;0;0;54.154;946;53.208
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;;;;b3S;2;9;CHAPADA GAUCHA;MG;03/2020;1.251;0;0;45.675;-5.198;40.477;0;0;0;0;0;295;8.094;2.936;53.054;0;53.054
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;;;;b3S;2;9;DORES DO INDAIA;MG;03/2020;305;0;0;32.465;-1.718;30.747;0;0;0;0;0;130;18.010;3.782;52.974;0;52.974
